33.74,40.15,354,0
34.4,59.23,426,0
26.59,52.53,189,0
33.8,47.67,297,0
33.3,40.69,211,0
33.54,75.88,414,0
32.8,54.58,369,0
29.81,60.09,497,0
31.99,75.37,100,0
32.8,42.28,494,0
32.82,48.54,282,0
25.27,53.09,170,0
78.08,75.0,3701,1
30.01,43.23,433,0
30.32,64.91,266,0
34.23,48.0,460,0
31.86,78.31,461,0
33.87,77.74,432,0
55.82,45.06,3548,1
53.24,52.4,4000,1
50.99,64.5,2528,1
28.44,53.24,402,0
65.12,54.15,2946,1
74.14,57.25,4121,1
30.42,56.93,282,0
30.55,76.59,433,0
77.65,71.4,3619,1
28.53,69.45,305,0
27.61,66.72,113,0
57.13,59.43,3826,1
31.43,60.43,432,0
72.77,77.68,3136,1
33.02,77.13,226,0
26.15,72.26,251,0
25.48,55.44,111,0
26.23,67.21,126,0
28.76,47.88,142,0
34.62,64.63,307,0
34.66,55.68,492,0
52.61,72.86,3882,1
61.61,63.76,2329,1
26.46,71.15,234,0
25.49,58.25,112,0
32.96,48.47,197,0
27.24,42.33,180,0
26.95,49.93,149,0
30.53,60.68,243,0
28.97,73.02,419,0
27.35,76.97,310,0
33.52,79.39,298,0
27.62,64.27,381,0
67.68,51.84,3151,1
56.36,70.68,3502,1
34.84,53.64,116,0
54.83,42.28,3243,1
26.79,51.56,109,0
32.08,61.74,319,0
32.69,57.72,243,0
29.66,67.17,364,0
29.38,47.61,237,0
25.4,61.8,312,0
29.32,42.43,457,0
31.63,72.87,118,0
82.85,51.68,3980,1
76.52,47.27,3360,1
26.66,41.34,344,0
71.65,71.26,3145,1
32.15,64.13,186,0
76.04,54.29,4142,1
31.08,79.14,489,0
31.26,53.75,197,0
31.85,79.43,338,0
28.53,78.46,473,0
26.04,73.3,276,0
59.39,77.64,2674,1
67.5,47.41,3649,1
30.62,40.3,443,0
30.69,73.95,150,0
29.69,68.8,473,0
26.84,75.16,303,0
69.56,48.5,2107,1
33.52,78.95,377,0
32.33,64.53,317,0
32.5,52.79,214,0
31.54,45.53,499,0
25.48,47.86,292,0
30.71,68.76,257,0
27.04,43.44,181,0
80.89,55.4,4165,1
31.64,48.03,218,0
30.85,68.07,154,0
25.57,47.02,191,0
29.39,60.93,281,0
31.78,53.95,331,0
29.35,48.37,262,0
27.53,53.68,470,0
58.81,58.92,3009,1
27.71,64.17,139,0
34.05,63.94,193,0
34.22,77.45,494,0
29.11,41.16,322,0
33.22,44.13,300,0
31.87,69.83,202,0
34.73,72.1,262,0
74.13,78.61,2999,1
77.75,40.47,2566,1
26.44,60.78,193,0
33.65,69.31,493,0
33.78,46.97,483,0
25.68,63.36,433,0
27.75,49.51,117,0
60.55,47.64,2493,1
28.76,54.33,246,0
30.61,70.14,213,0
56.3,70.65,4144,1
31.05,60.52,483,0
51.1,51.97,2692,1
25.23,46.21,196,0
28.41,64.13,313,0
27.61,65.32,261,0
73.83,52.13,2089,1
31.66,42.97,334,0
60.69,74.76,4309,1
30.62,71.64,303,0
70.32,60.56,3380,1
29.02,52.81,478,0
26.46,66.51,141,0
29.99,69.76,468,0
30.74,43.53,260,0
33.93,61.89,235,0
67.45,61.23,4426,1
31.83,77.87,404,0
33.7,67.22,462,0
34.15,61.77,415,0
32.22,46.01,416,0
34.32,65.53,471,0
34.01,55.54,277,0
32.0,77.33,475,0
79.53,77.56,2903,1
26.59,76.1,330,0
32.77,54.72,241,0
31.1,79.27,124,0
34.83,41.4,205,0
27.92,71.06,458,0
34.07,69.2,354,0
33.0,47.69,264,0
26.69,79.8,345,0
27.86,65.17,392,0
64.84,68.37,2697,1
31.08,47.14,468,0
25.08,60.18,466,0
61.21,45.71,2977,1
29.61,70.83,215,0
33.8,51.66,287,0
31.16,43.11,393,0
30.03,60.87,362,0
33.94,49.23,332,0
69.95,60.27,2213,1
33.16,56.51,377,0
31.05,46.35,157,0
33.17,64.7,464,0
63.9,71.97,2624,1
28.45,41.87,319,0
73.35,57.26,3978,1
30.75,71.24,154,0
31.75,48.83,423,0
28.86,79.25,331,0
33.61,53.09,128,0
28.51,56.08,158,0
32.0,64.96,232,0
28.93,50.05,330,0
50.88,59.43,4050,1
34.43,67.12,398,0
31.12,63.98,451,0
29.61,41.07,228,0
27.25,48.29,187,0
29.07,56.75,314,0
71.21,51.72,3007,1
61.16,42.46,3067,1
30.18,45.17,379,0
29.08,46.22,414,0
27.32,46.64,407,0
25.87,58.44,356,0
32.26,45.74,341,0
58.93,78.83,2672,1
26.48,59.49,413,0
69.04,72.67,3666,1
70.65,56.61,2262,1
25.66,60.24,389,0
31.1,49.0,206,0
27.03,50.4,398,0
61.73,53.47,2417,1
52.15,58.89,2118,1
29.27,76.93,308,0
27.98,58.28,443,0
32.87,55.2,107,0
27.52,49.29,444,0
34.98,41.71,383,0
28.02,55.83,473,0
30.56,79.88,431,0
34.6,47.04,174,0
30.96,50.0,387,0
78.85,46.93,3221,1
67.76,74.71,2884,1
33.07,63.26,485,0
30.85,62.24,303,0
30.76,77.32,401,0
32.17,65.2,188,0
25.73,78.29,407,0
31.07,46.65,137,0
32.08,71.47,370,0
33.49,64.73,174,0
29.8,72.11,205,0
26.16,73.59,484,0
61.45,72.8,2417,1
28.46,72.2,262,0
50.73,47.49,2875,1
33.04,67.09,297,0
76.55,43.42,2775,1
32.11,41.18,195,0
29.4,77.83,416,0
69.84,72.37,2189,1
33.1,70.07,217,0
34.76,44.39,499,0
34.66,72.12,405,0
79.72,61.81,3691,1
25.17,65.25,493,0
32.41,72.04,430,0
70.49,43.2,4196,1
28.2,53.25,177,0
51.87,68.05,4272,1
81.77,66.41,3384,1
80.25,43.22,4347,1
31.7,41.72,470,0
56.37,47.8,3216,1
27.43,73.81,110,0
61.56,60.79,3417,1
50.65,60.73,2037,1
53.43,64.19,2740,1
70.06,64.89,4207,1
28.96,74.57,386,0
65.46,42.77,3870,1
53.0,77.88,3881,1
32.2,67.2,141,0
34.46,74.4,202,0
26.32,71.31,437,0
31.36,48.51,477,0
30.6,46.99,226,0
28.16,45.28,272,0
26.47,45.93,278,0
29.03,73.5,369,0
28.67,79.17,480,0
25.38,58.45,164,0
57.0,46.57,4362,1
33.83,47.7,342,0
84.53,53.95,4388,1
31.02,54.5,432,0
54.6,62.84,3894,1
33.23,43.16,139,0
75.86,66.52,2953,1
33.25,69.59,309,0
26.74,69.89,424,0
28.63,55.6,466,0
25.78,74.71,200,0
25.07,71.3,388,0
30.62,52.65,474,0
55.79,76.12,2897,1
25.71,55.24,450,0
28.57,56.84,319,0
29.25,56.22,156,0
29.18,78.97,351,0
30.46,75.16,318,0
34.01,65.88,413,0
29.9,41.76,365,0
25.51,46.88,365,0
33.45,58.29,427,0
27.46,56.36,169,0
26.71,47.88,484,0
29.31,76.32,161,0
75.83,40.77,2356,1
70.22,75.05,4049,1
28.41,56.55,463,0
27.31,58.95,231,0
32.9,61.64,256,0
66.25,57.58,2572,1
33.92,59.43,361,0
72.39,45.63,3163,1
72.16,60.75,3960,1
25.3,78.49,312,0
32.36,73.53,268,0
73.65,67.93,3353,1
71.08,67.55,2331,1
82.31,75.23,4240,1
77.41,74.05,2308,1
29.32,45.47,139,0
31.9,78.3,316,0
67.12,65.12,4293,1
30.95,60.05,268,0
33.58,69.85,136,0
66.19,43.38,2086,1
34.76,59.47,444,0
56.33,57.93,2075,1
33.07,67.99,123,0
26.59,70.82,471,0
28.01,76.14,315,0
25.42,66.54,209,0
82.1,78.8,2268,1
31.22,73.38,127,0
32.06,55.7,368,0
28.72,55.5,320,0
34.56,51.46,381,0
32.66,45.08,106,0
27.56,55.31,434,0
32.53,44.57,275,0
29.83,45.48,438,0
27.72,72.01,277,0
27.52,51.19,471,0
26.32,42.07,391,0
25.01,78.9,371,0
56.07,70.21,3258,1
27.19,70.27,377,0
34.28,62.55,354,0
31.09,42.45,289,0
32.18,60.63,173,0
31.27,50.77,158,0
65.26,51.91,3912,1
34.85,69.99,302,0
55.82,57.13,3467,1
32.04,62.39,164,0
32.42,78.56,192,0
32.76,75.04,222,0
83.23,50.38,2507,1
33.45,57.55,495,0
50.13,41.08,2451,1
28.16,76.52,103,0
28.78,77.29,187,0
72.41,74.39,3152,1
25.9,72.43,127,0
26.91,63.8,347,0
27.21,73.61,206,0
35.0,58.84,463,0
61.44,54.29,2122,1
61.22,54.92,3111,1
77.79,53.42,3447,1
67.79,57.67,2667,1
29.3,54.65,436,0
61.12,40.59,3944,1
34.04,60.29,363,0
33.13,57.55,393,0
26.93,71.79,123,0
26.36,69.23,356,0
30.67,47.28,114,0
26.8,53.3,367,0
81.73,71.83,3688,1
25.78,68.19,351,0
26.64,51.61,285,0
54.18,79.31,2863,1
25.04,43.84,230,0
32.89,50.22,410,0
29.91,50.8,144,0
34.53,60.89,190,0
56.04,67.16,3620,1
27.6,72.45,407,0
34.64,79.96,352,0
74.86,68.75,3127,1
33.29,55.7,257,0
31.08,41.25,438,0
26.66,66.25,250,0
70.74,62.57,2770,1
27.29,44.31,381,0
67.63,61.81,2240,1
32.56,79.44,248,0
33.18,75.5,445,0
30.88,54.45,313,0
68.86,45.72,2450,1
32.89,57.26,184,0
30.85,67.62,244,0
61.42,78.83,2771,1
32.94,69.27,284,0
31.54,66.71,304,0
25.01,64.83,423,0
74.92,50.74,3025,1
32.96,70.06,328,0
32.17,72.26,460,0
27.09,57.62,197,0
25.98,79.32,193,0
30.08,53.74,336,0
28.53,50.44,408,0
31.76,44.79,202,0
31.95,47.94,479,0
33.49,70.19,125,0
32.18,52.34,469,0
32.95,77.59,301,0
34.53,42.35,219,0
33.59,59.09,488,0
26.09,60.83,294,0
28.28,69.94,466,0
32.79,55.96,395,0
27.5,75.8,342,0
27.77,77.82,303,0
33.78,66.96,230,0
25.36,65.29,115,0
55.18,53.34,3586,1
25.9,41.6,314,0
32.63,71.77,297,0
82.44,76.61,3434,1
63.6,65.8,2940,1
29.74,60.61,477,0
27.28,62.58,434,0
25.16,49.86,433,0
74.12,71.6,4041,1
58.93,43.03,2595,1
27.04,60.34,144,0
77.95,50.3,3859,1
26.23,55.56,322,0
84.0,61.45,3867,1
28.76,46.19,365,0
65.44,75.98,2108,1
64.79,70.85,3804,1
33.2,50.77,398,0
31.37,74.16,181,0
34.24,56.93,493,0
27.2,57.08,252,0
82.41,74.14,2763,1
32.62,44.15,433,0
25.44,43.51,188,0
33.57,78.47,296,0
34.97,58.77,179,0
29.1,76.76,458,0
32.1,63.34,396,0
80.45,64.94,3728,1
30.2,40.26,487,0
62.39,69.89,2759,1
34.3,76.64,112,0
59.69,78.52,4179,1
26.33,56.01,151,0
32.13,47.94,126,0
30.52,70.87,479,0
72.49,53.91,3750,1
25.62,52.29,179,0
31.91,57.55,211,0
75.81,65.04,4290,1
27.48,44.16,187,0
81.31,70.12,3905,1
69.89,72.86,2833,1
33.35,62.0,401,0
28.45,68.86,340,0
31.85,42.55,474,0
33.89,44.06,231,0
27.81,75.48,361,0
29.74,72.28,196,0
26.01,78.3,129,0
33.96,44.52,200,0
30.57,60.3,131,0
33.12,76.59,250,0
32.33,64.98,184,0
25.15,74.5,467,0
26.57,75.59,391,0
30.61,68.37,307,0
32.37,74.35,275,0
84.33,73.2,4272,1
76.85,78.48,3828,1
82.03,61.52,2191,1
27.12,74.57,490,0
31.09,68.95,460,0
51.63,56.79,4083,1
29.32,50.56,407,0
31.25,40.95,196,0
61.79,46.92,3241,1
28.86,50.77,489,0
61.51,71.27,4388,1
27.09,71.67,354,0
25.52,73.93,193,0
25.72,65.03,268,0
26.14,58.68,414,0
34.17,57.07,336,0
25.44,53.59,257,0
29.78,61.96,412,0
59.42,44.28,3474,1
32.82,62.3,319,0
31.58,45.42,432,0
50.18,70.32,4317,1
51.89,79.58,2847,1
29.35,76.08,350,0
32.11,73.83,169,0
30.53,72.98,444,0
27.93,51.58,150,0
60.28,47.34,2172,1
31.77,66.26,476,0
27.19,69.79,343,0
30.49,55.97,124,0
34.9,63.77,484,0
50.54,46.2,3001,1
32.17,52.32,427,0
60.66,74.68,3140,1
34.37,46.29,386,0
66.54,53.24,3892,1
29.27,41.47,322,0
74.2,45.58,2274,1
29.98,62.55,397,0
54.16,61.4,3134,1
33.48,77.81,448,0
28.49,42.55,147,0
27.85,71.72,376,0
30.46,72.63,199,0
25.44,69.69,352,0
53.54,76.41,3469,1
28.13,66.08,439,0
32.42,68.79,220,0
34.22,70.01,295,0
33.4,41.4,478,0
53.47,66.95,4068,1
28.76,45.56,267,0
63.73,41.54,3298,1
30.01,53.68,293,0
31.06,75.05,134,0
32.56,67.73,187,0
69.35,62.99,3570,1
28.45,54.61,389,0
79.14,59.75,2147,1
30.94,45.21,400,0
31.72,43.73,327,0
82.2,50.27,2637,1
74.83,75.75,3182,1
31.74,58.52,393,0
66.37,74.76,3325,1
28.48,61.9,217,0
29.28,61.52,158,0
33.58,74.52,121,0
62.21,74.53,3561,1
59.61,74.0,2295,1
29.62,66.24,470,0
32.08,68.51,210,0
28.48,45.26,446,0
31.15,46.87,331,0
33.16,67.69,322,0
34.27,56.8,203,0
32.51,76.31,201,0
31.06,54.83,356,0
28.22,76.22,174,0
34.48,76.45,114,0
33.29,72.45,353,0
25.13,68.48,152,0
33.12,54.63,226,0
32.12,44.54,378,0
65.32,44.11,2103,1
30.49,60.6,208,0
81.79,52.9,4495,1
34.89,59.33,284,0
77.37,71.28,4391,1
77.23,68.35,2092,1
29.01,43.16,239,0
33.19,76.7,473,0
26.15,76.06,334,0
26.3,40.69,194,0
52.9,46.73,3284,1
67.7,68.82,2258,1
30.36,68.06,304,0
26.88,54.73,276,0
25.5,52.53,402,0
34.43,75.59,295,0
28.51,43.51,212,0
25.35,51.98,190,0
32.85,60.32,421,0
26.66,40.68,352,0
32.67,55.66,480,0
30.71,46.86,329,0
64.46,72.88,3941,1
82.15,43.81,2573,1
60.75,55.49,2540,1
28.57,76.0,445,0
25.5,67.5,479,0
25.71,55.47,464,0
80.52,66.28,2930,1
28.96,77.29,441,0
56.96,73.83,2294,1
61.43,55.17,3090,1
28.28,66.31,294,0
28.31,67.9,412,0
28.57,66.39,313,0
25.64,55.76,240,0
31.18,65.27,382,0
33.22,73.97,110,0
32.54,57.91,211,0
25.46,73.31,413,0
27.64,70.53,328,0
29.74,55.74,201,0
73.84,44.18,3208,1
27.4,57.97,333,0
30.62,46.12,317,0
26.25,55.78,367,0
79.62,62.48,4077,1
27.07,66.46,472,0
31.6,70.56,485,0
31.99,40.86,468,0
32.74,69.31,182,0
30.06,77.94,373,0
83.66,45.31,3377,1
25.11,78.14,452,0
32.5,57.35,373,0
31.3,53.05,104,0
32.52,48.77,282,0
32.41,49.37,171,0
26.2,63.39,464,0
32.63,76.65,316,0
34.53,43.03,217,0
27.61,55.68,108,0
82.64,42.14,2152,1
30.17,67.98,380,0
34.58,74.53,349,0
32.99,76.86,189,0
32.76,68.55,194,0
25.86,46.74,191,0
31.12,63.05,231,0
34.79,77.52,308,0
63.94,59.03,3569,1
65.31,66.31,4004,1
34.3,65.73,352,0
26.53,78.25,218,0
29.28,62.29,327,0
82.12,79.25,3603,1
30.43,43.67,426,0
25.77,58.83,415,0
30.23,77.51,449,0
32.26,52.28,294,0
32.47,57.75,173,0
33.21,51.24,430,0
26.46,56.85,341,0
63.7,50.06,2896,1
33.6,78.66,313,0
51.19,44.12,2679,1
33.11,72.36,299,0
83.29,60.98,3453,1
30.04,63.67,128,0
25.13,67.33,471,0
32.39,44.8,479,0
67.02,62.21,3054,1
31.36,41.0,457,0
27.18,40.81,107,0
28.57,47.73,444,0
32.22,63.99,490,0
26.11,64.12,460,0
31.19,45.77,439,0
33.14,57.44,480,0
26.92,69.35,159,0
28.04,70.74,297,0
55.4,48.97,3235,1
66.14,55.49,2052,1
83.38,70.76,4338,1
30.1,44.34,390,0
27.42,65.39,237,0
28.5,56.9,443,0
29.92,71.49,116,0
33.04,77.64,230,0
82.33,47.22,2264,1
82.9,61.36,2685,1
77.59,58.48,2004,1
33.37,78.96,494,0
50.53,71.53,3542,1
34.32,60.67,401,0
31.42,61.02,125,0
34.44,49.64,236,0
33.52,40.89,316,0
60.68,46.95,2182,1
33.24,46.51,250,0
27.21,74.01,427,0
58.41,74.09,4315,1
33.75,54.65,130,0
55.28,77.67,4475,1
29.29,47.97,377,0
31.63,46.55,249,0
33.62,65.04,254,0
63.88,47.81,4314,1
34.93,78.62,421,0
62.99,52.75,3153,1
50.33,59.42,3690,1
32.52,47.26,127,0
25.3,62.1,340,0
78.18,66.8,3252,1
32.58,55.65,479,0
28.18,54.96,222,0
29.69,57.94,225,0
71.56,79.35,3318,1
34.98,41.11,253,0
79.13,69.89,3167,1
32.43,47.6,157,0
30.24,63.38,261,0
52.79,55.98,2474,1
33.64,49.77,301,0
31.55,46.26,238,0
82.07,64.86,3056,1
76.55,66.98,3003,1
70.33,62.54,2749,1
29.31,74.68,226,0
84.47,62.6,2263,1
30.24,49.71,494,0
53.03,45.42,3863,1
32.26,58.15,441,0
29.24,58.74,300,0
30.27,77.37,177,0
29.7,43.56,365,0
29.83,77.63,263,0
29.86,55.14,225,0
27.62,66.19,365,0
28.88,58.09,181,0
29.86,56.2,305,0
59.41,72.65,3376,1
33.68,79.59,476,0
68.82,46.97,3669,1
32.58,42.66,291,0
33.52,42.72,453,0
28.65,69.7,330,0
31.74,63.31,153,0
28.17,53.53,335,0
26.0,44.57,146,0
28.36,76.56,104,0
57.57,41.43,2889,1
60.22,64.67,3842,1
25.28,60.45,450,0
34.29,54.93,258,0
26.25,70.97,155,0
27.63,78.27,359,0
76.35,57.96,2489,1
77.13,72.94,4213,1
27.08,42.47,425,0
80.49,64.6,2727,1
25.26,58.78,323,0
26.04,67.81,140,0
25.2,44.8,480,0
59.03,40.7,4304,1
31.37,70.23,282,0
63.38,53.66,3207,1
61.69,64.47,3790,1
27.24,69.55,239,0
79.84,50.79,3215,1
25.85,70.81,104,0
64.27,63.87,4177,1
33.13,71.36,161,0
31.44,46.85,485,0
28.33,72.82,277,0
34.76,76.67,168,0
30.73,52.88,489,0
58.73,44.79,4257,1
25.39,75.05,499,0
32.71,66.38,376,0
64.27,63.28,2075,1
29.0,43.03,392,0
25.5,74.43,483,0
66.07,44.37,4416,1
29.32,45.77,326,0
30.44,57.46,277,0
25.27,51.25,267,0
34.69,59.27,258,0
28.13,46.95,381,0
62.97,66.16,4459,1
58.27,67.0,2018,1
29.8,69.88,419,0
59.62,72.93,2896,1
26.41,58.16,406,0
58.88,49.6,2550,1
27.14,64.78,408,0
26.73,49.8,302,0
25.56,58.87,386,0
73.02,58.83,3789,1
34.04,70.25,458,0
25.64,76.96,112,0
78.17,61.15,2338,1
25.35,46.98,337,0
32.47,62.43,297,0
33.85,69.91,139,0
28.35,77.09,318,0
28.37,68.61,403,0
63.57,75.06,4197,1
27.0,49.04,318,0
26.44,62.18,279,0
63.5,72.01,2901,1
70.58,69.53,3844,1
25.0,64.96,158,0
72.36,60.12,3402,1
27.79,61.07,225,0
26.06,46.27,235,0
80.88,78.28,3857,1
32.15,47.29,270,0
31.91,78.23,202,0
32.23,61.21,197,0
34.86,74.89,241,0
30.57,54.6,479,0
27.89,45.54,420,0
33.11,73.99,149,0
74.56,66.53,3931,1
50.74,68.15,3757,1
33.02,61.43,471,0
27.07,76.49,213,0
28.48,60.27,147,0
30.81,42.08,357,0
33.2,43.21,215,0
32.05,44.71,301,0
32.25,77.65,274,0
30.48,69.45,135,0
58.64,44.21,3049,1
26.85,55.17,281,0
58.13,78.97,2180,1
69.09,79.36,4358,1
32.55,46.04,348,0
63.53,56.87,2191,1
30.11,63.51,465,0
78.98,74.58,3070,1
52.54,44.37,4124,1
34.04,65.98,248,0
31.19,54.65,273,0
31.86,41.57,340,0
26.15,61.35,472,0
30.08,69.61,398,0
29.33,64.93,158,0
28.52,66.17,105,0
83.6,49.1,2292,1
33.99,71.35,400,0
60.27,69.34,4249,1
75.21,51.32,2563,1
30.86,72.19,489,0
28.52,64.26,299,0
52.26,57.81,4450,1
27.4,49.89,276,0
56.54,54.13,2121,1
29.74,53.75,274,0
29.31,52.41,181,0
29.6,73.12,148,0
52.52,45.04,2940,1
34.81,63.54,140,0
34.91,60.75,397,0
30.98,72.58,217,0
29.83,52.19,444,0
31.26,42.9,422,0
26.75,69.97,278,0
29.52,52.62,375,0
56.44,75.69,2191,1
30.72,66.51,233,0
27.82,41.53,450,0
26.52,64.1,369,0
78.72,67.67,2585,1
33.94,79.51,317,0
34.55,54.12,134,0
27.26,45.53,176,0
33.23,53.67,137,0
26.38,75.15,165,0
52.67,78.91,2232,1
33.26,66.78,105,0
32.54,79.89,203,0
33.53,72.88,174,0
29.76,77.82,436,0
25.34,56.14,132,0
70.66,41.44,3400,1
33.2,67.38,398,0
28.23,46.06,329,0
25.34,65.56,288,0
25.06,43.74,400,0
27.62,54.55,461,0
29.97,57.5,105,0
33.61,77.13,158,0
31.11,60.71,441,0
26.41,61.51,235,0
33.21,53.69,172,0
27.55,69.54,384,0
33.42,51.32,348,0
74.87,66.97,2967,1
31.76,60.9,101,0
29.82,51.85,408,0
30.97,74.96,100,0
34.15,72.95,294,0
25.15,65.39,282,0
31.95,45.56,273,0
25.52,57.49,449,0
58.04,66.0,4289,1
29.85,57.24,212,0
32.71,52.11,396,0
33.23,64.71,315,0
27.92,62.89,270,0
32.14,40.81,145,0
27.28,58.95,208,0
32.11,60.09,443,0
52.97,67.6,3237,1
32.56,50.79,311,0
33.58,66.45,280,0
33.93,47.22,157,0
34.94,52.09,478,0
71.1,71.41,4042,1
25.09,41.39,172,0
34.71,79.87,347,0
32.66,57.81,336,0
26.71,75.95,375,0
75.35,52.52,3678,1
82.03,40.92,3221,1
30.37,45.28,410,0
69.61,57.96,3905,1
34.32,43.81,391,0
26.9,57.21,365,0
32.23,45.99,372,0
31.66,44.52,495,0
30.43,64.5,109,0
27.2,71.47,357,0
82.53,42.63,4284,1
29.08,50.12,364,0
27.89,67.7,316,0
76.65,78.74,4411,1
28.89,71.47,172,0
33.03,43.08,390,0
28.5,52.05,183,0
33.73,43.87,461,0
29.3,45.89,116,0
51.8,75.22,2673,1
29.2,41.7,258,0
66.25,61.32,3919,1
27.88,62.07,181,0
79.17,48.94,4004,1
27.34,49.76,236,0
52.81,51.93,3097,1
61.11,53.23,3022,1
26.62,55.12,467,0
63.42,66.71,2258,1
30.12,75.67,190,0
34.81,69.11,476,0
73.79,65.49,2143,1
26.41,59.28,412,0
33.87,69.36,207,0
28.28,72.19,169,0
34.55,68.12,492,0
33.22,51.92,443,0
72.25,71.27,4110,1
30.48,43.45,235,0
30.32,44.29,424,0
26.37,41.0,259,0
25.26,78.43,399,0
25.02,75.56,247,0
25.47,43.91,460,0
27.15,41.63,294,0
30.79,44.82,192,0
26.47,67.79,106,0
34.29,58.21,344,0
28.72,77.72,172,0
83.84,42.96,2289,1
27.76,52.27,324,0
30.52,50.45,105,0
59.08,44.06,3339,1
73.15,53.18,2278,1
59.09,68.99,2017,1
52.5,60.59,3551,1
34.25,40.67,264,0
55.92,59.27,3427,1
80.73,44.94,3422,1
33.01,68.91,421,0
34.05,45.83,163,0
29.42,71.18,168,0
31.33,43.96,113,0
82.46,55.74,3879,1
62.15,75.08,3595,1
27.16,41.49,408,0
28.43,60.92,201,0
26.31,75.44,184,0
30.22,47.44,224,0
77.04,55.13,2746,1
28.67,74.34,136,0
31.17,57.73,270,0
61.5,53.33,2201,1
28.24,51.14,361,0
27.8,53.34,177,0
59.71,67.32,3075,1
65.16,53.54,3026,1
71.95,74.19,3599,1
32.4,51.87,190,0
50.33,48.1,2461,1
79.44,41.76,2596,1
58.2,40.98,3056,1
34.59,65.74,402,0
34.84,68.5,354,0
31.72,55.34,440,0
64.69,75.36,3162,1
83.82,78.86,4273,1
33.58,76.65,377,0
29.77,51.04,144,0
27.48,64.85,277,0
72.9,64.43,4054,1
29.36,63.11,178,0
26.44,76.67,216,0
28.04,65.29,159,0
53.38,67.07,3057,1
31.51,41.09,262,0
72.69,78.32,4478,1
27.96,55.04,290,0
30.81,41.08,461,0
31.34,41.17,188,0
33.16,49.5,307,0
30.84,43.28,134,0
31.04,47.42,473,0
25.74,74.73,269,0
28.2,41.96,350,0
78.41,47.11,3126,1
28.29,60.39,306,0
29.44,48.67,342,0
75.1,45.11,2952,1
26.42,52.89,181,0
25.48,42.67,210,0
29.76,60.18,242,0
80.54,59.09,2153,1
27.25,64.39,473,0
30.81,69.8,374,0
78.89,54.84,3120,1
64.96,55.61,4445,1
33.56,79.78,226,0
34.89,61.42,345,0
27.26,43.92,242,0
25.92,62.97,151,0
58.89,41.54,2291,1
33.08,75.31,124,0
28.87,56.02,344,0
34.03,40.96,324,0
25.23,61.31,128,0
81.46,60.38,3360,1
26.17,73.27,462,0
27.95,59.41,227,0
33.66,77.37,435,0
30.72,72.36,368,0
25.71,65.4,498,0
26.51,60.97,296,0
28.36,59.74,167,0
26.81,51.28,338,0
26.81,60.58,375,0
32.13,46.33,437,0
32.32,73.21,413,0
31.93,56.55,241,0
67.46,50.42,4262,1
27.69,60.29,442,0
28.13,55.53,245,0
25.46,66.93,186,0
31.27,73.32,471,0
73.26,75.98,3331,1
72.39,72.04,3713,1
80.28,41.97,4199,1
51.56,68.34,4315,1
32.37,59.08,370,0
33.36,51.0,134,0
34.12,73.5,102,0
75.57,57.27,2356,1
71.56,51.67,2190,1
53.24,53.53,3431,1
63.78,70.74,2488,1
31.06,43.4,224,0
27.43,49.18,469,0
34.08,66.33,170,0
32.77,57.54,343,0
33.24,44.32,207,0
50.88,69.03,3737,1
29.89,72.12,388,0
27.87,75.05,385,0
32.7,48.72,117,0
34.91,44.25,292,0
61.55,43.53,3057,1
29.93,52.96,471,0
64.89,55.93,3357,1
33.87,71.58,161,0
72.49,49.89,4249,1
34.5,41.62,275,0
31.63,68.17,308,0
27.82,62.31,148,0
34.93,49.49,277,0
26.61,40.37,499,0
29.09,48.48,230,0
34.37,46.55,313,0
72.96,69.95,2232,1
33.97,49.54,200,0
58.6,78.41,3434,1
65.51,47.9,2187,1
27.33,62.44,398,0
26.1,74.19,137,0
33.37,69.99,135,0
25.52,46.48,494,0
29.59,75.34,337,0
28.12,64.92,363,0
28.39,57.76,374,0
32.93,55.57,214,0
26.9,75.6,323,0
34.69,56.0,120,0
29.31,63.72,464,0
50.05,65.98,2474,1
25.03,41.79,355,0
32.68,46.43,290,0
25.45,40.19,267,0
32.88,72.39,110,0
33.61,46.74,372,0
53.1,50.29,3051,1
28.67,76.9,392,0
34.05,70.79,484,0
72.3,58.91,2835,1
59.01,71.37,2808,1
32.93,62.03,351,0
34.25,67.67,244,0
64.76,41.57,3969,1
61.25,74.62,3688,1
28.91,45.48,356,0
25.82,64.89,334,0
27.19,75.89,148,0
74.71,62.29,2339,1
51.28,71.32,3080,1
83.33,53.14,2023,1
29.69,74.24,160,0
28.21,55.73,210,0
27.47,47.1,137,0
25.96,61.11,384,0
29.45,43.9,131,0
32.15,66.17,192,0
29.84,49.86,145,0
32.53,53.16,255,0
29.97,70.24,248,0
50.72,74.79,3017,1
74.11,74.17,4160,1
33.15,62.85,124,0
66.11,41.59,4349,1
33.45,64.15,177,0
67.27,67.0,4424,1
25.69,74.38,143,0
31.28,65.94,176,0
33.96,73.47,172,0
65.44,59.2,2489,1
67.25,44.7,3440,1
26.04,78.1,408,0
27.03,61.03,163,0
29.29,54.6,274,0
32.66,78.3,434,0
30.05,52.11,379,0
77.36,50.29,3129,1
69.0,43.62,2077,1
29.7,50.53,299,0
71.97,63.62,3197,1
31.08,56.39,137,0
33.16,49.19,325,0
27.32,59.28,249,0
28.7,48.13,464,0
25.1,61.4,266,0
30.45,57.86,196,0
29.33,72.35,265,0
25.68,73.52,251,0
